,Geo,Name,Website,Wiki
807,"(Decimal('51.510833329999996976766851730644702911376953125'), Decimal('-0.11722222000000000197150740177676198072731494903564453125'))",Courtauld Institute of Art,http://courtauld.ac.uk/,/wiki/Courtauld_Institute_of_Art
808,,Royal Collection,,/wiki/Royal_Collection
809,"(Decimal('51.5171027800000018714854377321898937225341796875'), Decimal('-0.11691389000000000641943387336141313426196575164794921875'))",Sir John Soane's Museum,http://www.soane.org/,/wiki/Sir_John_Soane%27s_Museum
810,"(Decimal('51.56569999999999964757080306299030780792236328125'), Decimal('-0.1675999999999999989785948173448559828102588653564453125'))",Kenwood House,,/wiki/Kenwood_House
811,"(Decimal('51.5174999999999982946974341757595539093017578125'), Decimal('-0.1529999999999999971134201359745929948985576629638671875'))",Wallace Collection,http://www.wallacecollection.org/,/wiki/Wallace_Collection
812,"(Decimal('51.50339999999999918145476840436458587646484375'), Decimal('-0.151700000000000001509903313490212894976139068603515625'))",Apsley House,http://www.english-heritage.org.uk/visit/places/apsley-house/,/wiki/Apsley_House
813,"(Decimal('51.5252780000000001336957211606204509735107421875'), Decimal('-0.1216669999999999973727682345270295627415180206298828125'))",Foundling Museum,http://www.foundlingmuseum.org.uk/,/wiki/Foundling_Museum
814,"(Decimal('51.515500000000002955857780762016773223876953125'), Decimal('-0.09139999999999999513722315214181435294449329376220703125'))",Guildhall Art Gallery,,/wiki/Guildhall_Art_Gallery
815,"(Decimal('51.49858056000000061658283811993896961212158203125'), Decimal('-0.2030888899999999941403672210071817971765995025634765625'))",Leighton House Museum,,/wiki/Leighton_House_Museum
816,"(Decimal('51.47344444000000152072971104644238948822021484375'), Decimal('-0.00161111000000000001604327781734582458739168941974639892578125'))",Ranger's House,,/wiki/Ranger%27s_House
817,"(Decimal('51.510833329999996976766851730644702911376953125'), Decimal('-0.11722222000000000197150740177676198072731494903564453125'))",Hermitage Rooms,,/wiki/Hermitage_Rooms
818,"(Decimal('51.50611110999999908699464867822825908660888671875'), Decimal('-0.1155555600000000016081003195722587406635284423828125'))",The Hayward,,/wiki/The_Hayward
819,"(Decimal('51.5116000000000013869794202037155628204345703125'), Decimal('-0.112399999999999999911182158029987476766109466552734375'))",Two Temple Place,,/wiki/Two_Temple_Place
820,"(Decimal('53.478611110000002781816874630749225616455078125'), Decimal('-2.241388890000000078117636803654022514820098876953125'))",Manchester Art Gallery,http://manchesterartgallery.org/,/wiki/Manchester_Art_Gallery
821,,Turner Contemporary,http://www.turnercontemporary.org/,/wiki/Turner_Contemporary
822,"(Decimal('51.75540000000000162572177941910922527313232421875'), Decimal('-1.2600000000000000088817841970012523233890533447265625'))",Ashmolean Museum,http://www.ashmolean.org/,/wiki/Ashmolean_Museum
823,"(Decimal('51.75070000000000192130755749531090259552001953125'), Decimal('-1.2544999999999999484856516573927365243434906005859375'))",Christ Church Picture Gallery,,/wiki/Christ_Church_Picture_Gallery
824,"(Decimal('50.2147222199999987424234859645366668701171875'), Decimal('-5.4824999999999999289457264239899814128875732421875'))",Tate St Ives,http://www.tate.org.uk/stives/,/wiki/Tate_St_Ives
825,"(Decimal('53.6760000000000019326762412674725055694580078125'), Decimal('-1.491000000000000103028696685214526951313018798828125'))",Hepworth Gallery,http://www.hepworthwakefield.org/,/wiki/Hepworth_Gallery
826,"(Decimal('53.61399999999999721467247582040727138519287109375'), Decimal('-1.572999999999999953814722175593487918376922607421875'))",Yorkshire Sculpture Park,http://ysp.co.uk/,/wiki/Yorkshire_Sculpture_Park
827,"(Decimal('55'), Decimal('-115'))",Alberta,http://www.alberta.ca/,/wiki/Alberta
828,,Art Gallery of Alberta,http://www.youraga.ca/,/wiki/Art_Gallery_of_Alberta
829,"(Decimal('46'), Decimal('-66'))","New Brunswick, Canada",http://www.gnb.ca/,"/wiki/New_Brunswick,_Canada"
830,"(Decimal('45.959800000000001318767317570745944976806640625'), Decimal('-66.6355999999999966121322358958423137664794921875'))",Beaverbrook Art Gallery,http://www.beaverbrookartgallery.org/,/wiki/Beaverbrook_Art_Gallery
831,"(Decimal('44.64800833000000324091161019168794155120849609375'), Decimal('-63.57265000000000298996383207850158214569091796875'))",Art Gallery of Nova Scotia,http://www.artgalleryofnovascotia.ca/,/wiki/Art_Gallery_of_Nova_Scotia
832,"(Decimal('43.25750000000000028421709430404007434844970703125'), Decimal('-79.872221999999993613528204150497913360595703125'))",Art Gallery of Hamilton,,/wiki/Art_Gallery_of_Hamilton
833,,McMaster Museum of Art,http://museum.mcmaster.ca/,/wiki/McMaster_Museum_of_Art
834,"(Decimal('44.22527777999999898383975960314273834228515625'), Decimal('-76.4963888900000057446959544904530048370361328125'))",Agnes Etherington Art Centre,http://agnes.queensu.ca/,/wiki/Agnes_Etherington_Art_Centre
835,"(Decimal('53'), Decimal('-70'))",Quebec,http://www.gouv.qc.ca/,/wiki/Quebec
836,"(Decimal('45.4986999999999994770405464805662631988525390625'), Decimal('-73.5801000000000016143530956469476222991943359375'))",Montreal Museum of Fine Arts,http://www.mbam.qc.ca/en/,/wiki/Montreal_Museum_of_Fine_Arts
837,"(Decimal('45.50750000000000028421709430404007434844970703125'), Decimal('-73.56610000000000582076609134674072265625'))",Musée d'art contemporain de Montréal,http://www.macm.org/en/,/wiki/Mus%C3%A9e_d%27art_contemporain_de_Montr%C3%A9al
838,"(Decimal('45.50439999999999685087459511123597621917724609375'), Decimal('-73.573700000000002319211489520967006683349609375'))",McCord Museum,http://www.mccord-museum.qc.ca/,/wiki/McCord_Museum
839,"(Decimal('45.502600000000001045918907038867473602294921875'), Decimal('-73.5541999999999944748196867294609546661376953125'))",Pointe-a-Calliere Museum,http://www.pacmuseum.qc.ca/,/wiki/Pointe-a-Calliere_Museum
840,"(Decimal('50'), Decimal('-85'))",Ontario,http://www.ontario.ca/,/wiki/Ontario
841,"(Decimal('45.4294340000000005375113687478005886077880859375'), Decimal('-75.698385999999999285137164406478404998779296875'))",National Gallery of Canada,https://www.gallery.ca/,/wiki/National_Gallery_of_Canada
842,"(Decimal('46.798889000000002624801709316670894622802734375'), Decimal('-71.2247219999999998663042788393795490264892578125'))",Musée national des beaux-arts du Québec,http://www.mnbaq.org/,/wiki/Mus%C3%A9e_national_des_beaux-arts_du_Qu%C3%A9bec
843,"(Decimal('43.72542899999999832516550668515264987945556640625'), Decimal('-79.331997000000001207808963954448699951171875'))",Aga Khan Museum,http://www.agakhanmuseum.org/,/wiki/Aga_Khan_Museum
844,,Art Gallery of Ontario,http://www.ago.ca/,/wiki/Art_Gallery_of_Ontario
845,"(Decimal('43.66767899999999968940755934454500675201416015625'), Decimal('-79.3948089999999950805431581102311611175537109375'))",Royal Ontario Museum,http://www.rom.on.ca/en,/wiki/Royal_Ontario_Museum
846,"(Decimal('43.66816299999999984038367983885109424591064453125'), Decimal('-79.3931510000000031368472264148294925689697265625'))",Gardiner Museum of Ceramic Art,http://www.gardinermuseum.on.ca/,/wiki/Gardiner_Museum_of_Ceramic_Art
847,"(Decimal('43.64469700000000074169292929582297801971435546875'), Decimal('-79.4169959999999974797901813872158527374267578125'))",Museum of Contemporary Canadian Art,http://museumofcontemporaryart.ca/,/wiki/Museum_of_Contemporary_Canadian_Art
848,,Institute for Contemporary Culture,http://www.rom.on.ca/icc,/wiki/Institute_for_Contemporary_Culture
849,,Bata Shoe Museum,http://www.batashoemuseum.ca/,/wiki/Bata_Shoe_Museum
850,"(Decimal('43.6546000000000020691004465334117412567138671875'), Decimal('-79.386799999999993815436027944087982177734375'))",Textile Museum of Canada,http://www.textilemuseum.ca/,/wiki/Textile_Museum_of_Canada
851,,Design Exchange,http://www.dx.org/,/wiki/Design_Exchange
852,"(Decimal('43.6616666700000024547989596612751483917236328125'), Decimal('-79.3949999999999960209606797434389591217041015625'))",University of Toronto,https://www.utoronto.ca/,/wiki/University_of_Toronto#Library_and_collections
853,"(Decimal('43.66375000000000028421709430404007434844970703125'), Decimal('-79.394444440000000895452103577554225921630859375'))",Hart House (University of Toronto),http://www.harthouse.utoronto.ca/,/wiki/Hart_House_(University_of_Toronto)
854,"(Decimal('43.679023000000000820364220999181270599365234375'), Decimal('-79.408150000000006230038707144558429718017578125'))",Spadina House,,/wiki/Spadina_House
855,,Art Gallery of York University (page does not exist),,/w/index.php?title=Art_Gallery_of_York_University&action=edit&redlink=1
856,"(Decimal('43.6384249999999980218490236438810825347900390625'), Decimal('-79.382061109999995096586644649505615234375'))",The Power Plant,http://thepowerplant.org/,/wiki/The_Power_Plant
857,"(Decimal('43.646944439999998621715349145233631134033203125'), Decimal('-79.3786111099999942553040455095469951629638671875'))",Allen Lambert Galleria,,/wiki/Allen_Lambert_Galleria
858,"(Decimal('43.678100000000000591171556152403354644775390625'), Decimal('-79.4094999999999942019712761975824832916259765625'))",Casa Loma,,/wiki/Casa_Loma
859,,Ryerson Image Centre,http://www.ryerson.ca/ric,/wiki/Ryerson_Image_Centre
860,"(Decimal('43.64659209999999944784576655365526676177978515625'), Decimal('-79.3903538999999938141627353616058826446533203125'))",TIFF Bell Lightbox,http://tiff.net/,/wiki/TIFF_Bell_Lightbox
861,"(Decimal('54'), Decimal('-125'))",British Columbia,http://www2.gov.bc.ca/,/wiki/British_Columbia
862,,Vancouver Art Gallery,http://www.vanartgallery.bc.ca/,/wiki/Vancouver_Art_Gallery
863,"(Decimal('49.26816000000000173031367012299597263336181640625'), Decimal('-123.2562300000000021782398107461631298065185546875'))",Morris and Helen Belkin Art Gallery,http://www.belkin.ubc.ca/,/wiki/Morris_and_Helen_Belkin_Art_Gallery
864,,Contemporary Art Gallery (Vancouver),http://www.contemporaryartgallery.ca/,/wiki/Contemporary_Art_Gallery_(Vancouver)
865,"(Decimal('50'), Decimal('-85'))",Ontario,http://www.ontario.ca/,/wiki/Ontario
866,,McMichael Canadian Art Collection,http://mcmichael.com/,/wiki/McMichael_Canadian_Art_Collection
867,"(Decimal('55'), Decimal('-97'))",Manitoba,http://www.gov.mb.ca/,/wiki/Manitoba
868,"(Decimal('49.88944443999999833749825484119355678558349609375'), Decimal('-97.1505555600000008098504622466862201690673828125'))",Winnipeg Art Gallery,http://www.wag.ca/,/wiki/Winnipeg_Art_Gallery
869,"(Decimal('18.481954999999999245119397528469562530517578125'), Decimal('-69.9253279999999932670107227750122547149658203125'))",Museo Bellapart,http://museobellapart.com/,/wiki/Museo_Bellapart
870,"(Decimal('21.885881000000001250782588613219559192657470703125'), Decimal('-102.2912450000000035288394428789615631103515625'))",Aguascalientes Museum,,/wiki/Aguascalientes_Museum
871,"(Decimal('21.076299999999999812416717759333550930023193359375'), Decimal('-86.8462999999999993860910763032734394073486328125'))",Cancún Underwater Museum,http://musamexico.org/,/wiki/Canc%C3%BAn_Underwater_Museum
872,"(Decimal('19.43563888999999988982381182722747325897216796875'), Decimal('-99.1412777799999958006083033978939056396484375'))",Palacio de Bellas Artes,,/wiki/Palacio_de_Bellas_Artes
873,"(Decimal('19.436388889999999918245521257631480693817138671875'), Decimal('-99.139444440000005442925612442195415496826171875'))",Museo Nacional de Arte,http://www.munal.mx/munal,/wiki/Museo_Nacional_de_Arte
874,"(Decimal('19.44055555999999995719917933456599712371826171875'), Decimal('-99.2033333300000066401480580680072307586669921875'))",Colección Júmex,,/wiki/Colecci%C3%B3n_J%C3%BAmex
875,"(Decimal('19.355030559999999439924067701213061809539794921875'), Decimal('-99.1628444400000006453410605899989604949951171875'))",Frida Kahlo Museum,,/wiki/Frida_Kahlo_Museum
876,"(Decimal('19.43614000000000174850356415845453739166259765625'), Decimal('-99.1469699999999960482455207966268062591552734375'))",Museo Mural Diego Rivera,,/wiki/Museo_Mural_Diego_Rivera
877,"(Decimal('19.2653611100000006217669579200446605682373046875'), Decimal('-99.1247777800000022807580535300076007843017578125'))",Museo Dolores Olmedo,,/wiki/Museo_Dolores_Olmedo
878,"(Decimal('19.42571944000000172536601894535124301910400390625'), Decimal('-99.1818444400000061023092712275683879852294921875'))","Museo Rufino Tamayo, Mexico City",http://www.museotamayo.org/,"/wiki/Museo_Rufino_Tamayo,_Mexico_City"
879,,Museo Soumaya,http://soumaya.com.mx/,/wiki/Museo_Soumaya
880,,Museo de Arte Moderno,,/wiki/Museo_de_Arte_Moderno
881,"(Decimal('19.43376389000000159512637765146791934967041015625'), Decimal('-99.138866669999998748608049936592578887939453125'))",Palace of Iturbide,,/wiki/Palace_of_Iturbide
882,"(Decimal('19.43605000000000160298441187478601932525634765625'), Decimal('-99.1306583300000028202703106217086315155029296875'))",San Ildefonso College,,/wiki/San_Ildefonso_College
883,"(Decimal('19.433652779999999182791725615970790386199951171875'), Decimal('-99.1289833299999969540294841863214969635009765625'))",José Luis Cuevas Museum,,/wiki/Jos%C3%A9_Luis_Cuevas_Museum
884,,Centro Nacional de las Artes (page does not exist),,/w/index.php?title=Centro_Nacional_de_las_Artes&action=edit&redlink=1
885,"(Decimal('19.433086110000001411890480085276067256927490234375'), Decimal('-99.128844439999994619938661344349384307861328125'))",Academy of San Carlos,,/wiki/Academy_of_San_Carlos
886,"(Decimal('19.43563888999999988982381182722747325897216796875'), Decimal('-99.132722220000005108886398375034332275390625'))","Caricature Museum, Mexico City",,"/wiki/Caricature_Museum,_Mexico_City"
887,,"Popular Art Museum, Mexico City (page does not exist)",,"/w/index.php?title=Popular_Art_Museum,_Mexico_City&action=edit&redlink=1"
888,"(Decimal('19.43711388999999911675331532023847103118896484375'), Decimal('-99.1431999999999931105776340700685977935791015625'))",Franz Mayer Museum,http://www.franzmayer.org.mx/ingles/,/wiki/Franz_Mayer_Museum
889,,Museo del Estanquillo,http://www.museodelestanquillo.com/,/wiki/Museo_del_Estanquillo
890,"(Decimal('19.433269440000000116697265184484422206878662109375'), Decimal('-99.1304638900000014700708561576902866363525390625'))",National Museum of Cultures,http://www.museodelasculturas.mx/,/wiki/National_Museum_of_Cultures
891,"(Decimal('19.416816669999999334095264202915132045745849609375'), Decimal('-99.1563583300000033204923965968191623687744140625'))",Centro Cultural Border (Mexico City),http://border.com.mx/,/wiki/Centro_Cultural_Border_(Mexico_City)
892,"(Decimal('19.4349972199999996291808201931416988372802734375'), Decimal('-99.132633330000004434623406268656253814697265625'))",Centro Cultural de España,,/wiki/Centro_Cultural_de_Espa%C3%B1a
893,"(Decimal('19.413055560000000099307726486586034297943115234375'), Decimal('-99.1869444400000048744914238341152667999267578125'))",Galería de Arte Mexicano,,/wiki/Galer%C3%ADa_de_Arte_Mexicano
894,,Galería OMR,,/wiki/Galer%C3%ADa_OMR
895,"(Decimal('19.43359166999999843028490431606769561767578125'), Decimal('-99.1312916699999959746492095291614532470703125'))",Museo de la Secretaría de Hacienda y Crédito Público,http://www.shcp.gob.mx/difusion_cultural/museo_arte/Paginas/presentacion.aspx,/wiki/Museo_de_la_Secretar%C3%ADa_de_Hacienda_y_Cr%C3%A9dito_P%C3%BAblico
896,,Museo Universitario Arte Contemporáneo,,/wiki/Museo_Universitario_Arte_Contempor%C3%A1neo
897,"(Decimal('19.4370416699999992715675034560263156890869140625'), Decimal('-99.1425666699999936781750875525176525115966796875'))",Museo de la Estampa,,/wiki/Museo_de_la_Estampa
898,"(Decimal('19.441900000000000403588273911736905574798583984375'), Decimal('-99.15670000000000072759576141834259033203125'))",Museo Universitario del Chopo,http://www.chopo.unam.mx/,/wiki/Museo_Universitario_del_Chopo
899,,Museo Carillo Gil (page does not exist),,/w/index.php?title=Museo_Carillo_Gil&action=edit&redlink=1
900,"(Decimal('25.669000000000000483169060316868126392364501953125'), Decimal('-100.31000000000000227373675443232059478759765625'))",Museo de Arte Contemporáneo de Monterrey,http://www.marco.org.mx/index.pl?i=523,/wiki/Museo_de_Arte_Contempor%C3%A1neo_de_Monterrey
901,,Museo del Palacio de Gobierno de Nuevo Leon (page does not exist),,/w/index.php?title=Museo_del_Palacio_de_Gobierno_de_Nuevo_Leon&action=edit&redlink=1
902,,Birmingham Museum of Art,http://www.artsbma.org/,/wiki/Birmingham_Museum_of_Art
903,"(Decimal('32.35101999999999833335095900110900402069091796875'), Decimal('-86.206500000000005456968210637569427490234375'))",Montgomery Museum of Fine Arts,http://www.mmfa.org/,/wiki/Montgomery_Museum_of_Fine_Arts
